unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude
4fe7bee17b1cd3ee2a74bb51c62fd96c1dab6de3,8e84db8f70dbd552279117817212bfd78369e3b9951883a9678351362b86ca796ea22d0e8c505d1dfba09aad68aa1ff24b2eacc62a5f55b51de419771e3313f7,2014-10-02 19:00:00.000000 UTC,2014-10-02 19:00:00.000000 UTC,0,0.0,51.85,10.0,0.0,0.0,61.85,Credit Card,Chicago Elite Cab Corp.,,
d4ba1456efde5e65a1e9795abc708f791fcb7119,c63cbfe61346f6da6766844ceabfbc82e7f14cc8b171ae42733f74334bb2126c3d1f93c6bb938288302c3f5a212dfd0f8d210ec4496a5057f27ec59321f7861a,2014-11-03 00:45:00.000000 UTC,2014-11-03 00:45:00.000000 UTC,0,0.0,45.9,0.0,0.0,0.0,45.9,Credit Card,Chicago Elite Cab Corp.,,
e9ccb6765b445ec090535ef652071ebbcd5921ad,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 18:00:00.000000 UTC,2014-04-19 18:15:00.000000 UTC,900,3.7,11.85,0.0,0.0,1.0,12.85,Cash,,,
b5b05b70145f9391963e2970f982d7a6dd2a83d2,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 17:15:00.000000 UTC,2014-04-19 17:45:00.000000 UTC,1020,3.9,12.65,0.0,0.0,1.0,13.65,Cash,,,
03345f1ae04b37b30342ecac48b7fed8b81e2652,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 16:45:00.000000 UTC,2014-04-19 17:00:00.000000 UTC,960,5.5,14.85,0.0,0.0,0.0,14.85,Cash,,,
5271b600221b02ebd1f71558662cac49e1fa7f83,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 13:45:00.000000 UTC,2014-04-19 14:00:00.000000 UTC,480,1.2,6.65,0.0,0.0,1.0,7.65,Cash,,,
bd7899d51a7de35c07d4a08c3fd952a0900e6c91,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 14:15:00.000000 UTC,2014-04-19 14:30:00.000000 UTC,1020,6.1,15.65,0.0,0.0,2.0,17.65,Cash,,,
4b58bf2c79aa9a0a581a60472c0928f96ca013d7,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 15:00:00.000000 UTC,2014-04-19 15:00:00.000000 UTC,240,0.7,4.84,3.0,0.0,0.0,7.84,Credit Card,,,
b28afbb4ad6997cbfad8a56505a91f30d58806eb,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 15:30:00.000000 UTC,2014-04-19 15:45:00.000000 UTC,540,1.7,7.45,0.0,0.0,1.5,8.95,Cash,,,
3d7875b163b8c5edef20e713224f3995beedb2c5,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 16:15:00.000000 UTC,2014-04-19 16:30:00.000000 UTC,600,3.5,10.85,0.0,0.0,0.0,10.85,Cash,,,
2deea65de825abb64cfe7b2cdc42bb533b2fa844,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 16:30:00.000000 UTC,2014-04-19 16:45:00.000000 UTC,600,2.5,9.05,0.0,0.0,0.0,9.05,Cash,,,
b9892a7db9e9a9a6c3c88a462536350fceec3974,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 17:45:00.000000 UTC,2014-04-19 18:00:00.000000 UTC,900,2.9,10.65,0.0,0.0,1.0,11.65,Cash,,,
79d7bb4b0717f75eb3d69295e78d45f794fac734,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 13:15:00.000000 UTC,2014-04-19 13:30:00.000000 UTC,1020,3.1,11.85,0.0,0.0,1.0,12.85,Cash,,,
a6d92458467ee5af204cfc5ba1595ce4bbaf9aa3,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 13:45:00.000000 UTC,2014-04-19 13:45:00.000000 UTC,300,1.3,6.05,0.0,0.0,1.0,7.05,Cash,,,
38b3b761151de25346605a48c31384f79ea705e3,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,2014-04-19 14:00:00.000000 UTC,2014-04-19 14:15:00.000000 UTC,720,1.1,7.85,0.0,0.0,1.0,8.85,Cash,,,
0f6f7c70d16bdc26a0d767ebaf4d8addc9dd35dd,6e255ed2769a2d11f09fe0d08873dcf3a3182a3827ac822a59972f32f17e96ca799e6b46208fca52459c58209a53a098bfe3a6a5eb6fb17bd8d3776de137d2f1,2014-10-07 19:15:00.000000 UTC,2014-10-07 19:15:00.000000 UTC,0,0.0,39.25,5.89,0.0,0.0,45.14,Credit Card,Chicago Elite Cab Corp.,,
6a85a6b8f56847603a2ca5e148d3dec8bc358ae3,ff17670d96389440510dbf6c0dbfa442be6431b76d0d4cfa0cf7acbd600749eaa3a625c92a1c4eb20ec68e25a7c74cba7127002d45507700d5f3686dfb24ef27,2014-09-06 08:45:00.000000 UTC,2014-09-06 08:45:00.000000 UTC,0,0.0,7.25,1.81,0.0,0.0,9.06,Credit Card,Chicago Elite Cab Corp.,,
90e9e705981dbc004c2863cb5bd18eccddbdb9e5,75a6a6b4e014d27ba8e94667fb0c2feb9f17227df8305cc4dbc36c35235db7533c7f94ef8c7671c0d43cf46afc1c939784f8e8192105be20f2dba04e78025d6d,2014-10-02 21:45:00.000000 UTC,2014-10-02 21:45:00.000000 UTC,0,0.0,7.05,0.0,0.0,0.0,7.05,Credit Card,Chicago Elite Cab Corp.,,
cca4cde4d76017f809b5d5d92003e1089301d405,a0a8a75dabc5aa83f6cf4f7bcfff21e7f84abd4cda6facc9006e3c5e26c0c529461d07e2bd7cd65562ae1dfda44bfb5b386badc353e88f0f373ff7e0c802b8da,2014-09-11 12:00:00.000000 UTC,2014-09-11 12:30:00.000000 UTC,1260,0.0,14.45,0.0,0.0,0.0,14.45,Credit Card,T.A.S. - Payment Only,,
f39724daa47bd08617fe398b5b916237398204a5,edb831abf6ef9453a109946def006ac8b0fc07d04582aac616099e2c157a59e54836fd3e8e92740fe098942c22f3b17e9e494984c62ff9895d15c9ece2dbc473,2014-09-30 09:00:00.000000 UTC,2014-09-30 09:00:00.000000 UTC,0,0.0,8.65,1.73,0.0,0.0,10.38,Credit Card,Chicago Elite Cab Corp.,,
4b9b6eac0a454db7ab8c679b1716dcc4adda34b7,e4af2b2e69721524f8a3c3130f9a0a185666892a933040a6dbb8df75ba4a0d51c09f3db3babd9fae1cb0d6202421caf5ae8be505490e7e9fb715214349daddda,2014-09-27 23:00:00.000000 UTC,2014-09-27 23:00:00.000000 UTC,0,0.0,36.05,6.0,0.0,0.0,42.05,Credit Card,T.A.S. - Payment Only,,
7aec251612dfc06eb086a1f1eb1090d1bac164fa,f98f8c438a609dc346431c93dcd3aca6bab77b708f2fa09cf7675a37685c4749906f3941a8ab14dbde5759e92e323cef6a00a5ac5301faf8b7105c8f7ea7814d,2014-10-02 21:15:00.000000 UTC,2014-10-02 21:15:00.000000 UTC,0,0.0,14.25,2.85,0.0,0.0,17.1,Credit Card,Chicago Elite Cab Corp.,,
2ee06ff5274a8fe3b261c054f36a57f958161852,daf945fb8e25eb32a49824dda26e56441467cdb86f7d9d20696036ff98eb8ba07ee7f45907174f270cb9cc9de88f0e8fc6a69d73956307d649bfdeb30307a43c,2014-09-08 14:15:00.000000 UTC,2014-09-08 14:15:00.000000 UTC,0,0.0,9.05,1.81,0.0,0.0,10.86,Credit Card,Chicago Elite Cab Corp.,,
39be2e97c99f80a01bf38eb74b8c49bd50a1c75e,7a6bcf293f04066d3587fcd6fe2d796bb3fe4ff200f047885a8356e7501a93065e3cea97d4b2c8d29a818851b061ca2adcac59f9944c3efa677298942cca8a93,2014-09-27 20:15:00.000000 UTC,2014-09-27 20:15:00.000000 UTC,0,0.0,11.25,4.0,0.0,0.0,15.25,Credit Card,T.A.S. - Payment Only,,
5b2afef309a12c7d7bb9fda284100c0c373778ce,82adb9b7ba3cea481e095e47539913e2ef8d9abd71eb6ee91a13d6432fd4778e1943bdebfbf6144a97f9272cc25268acfadba6b3a325aeded731b80be48bcfd8,2014-10-07 23:45:00.000000 UTC,2014-10-07 23:45:00.000000 UTC,0,0.0,7.85,2.0,0.0,0.0,9.85,Credit Card,T.A.S. - Payment Only,,
8c93a1c338f581323eb05d9cfb6e9b8ccbd0f00e,25e9bbb9704eb82311a4d4036baba6451cd27138c4d6eb6f6ebdb8dbbdb8b1a7168beeb4509d61192f9adb55c53b9024749d15445da9e429a4d11a1765084a35,2014-09-08 17:30:00.000000 UTC,2014-09-08 17:30:00.000000 UTC,0,0.0,39.0,0.0,0.0,0.0,39.0,Credit Card,Chicago Elite Cab Corp.,,
65f9107405bdc845e13c65106edb89f8852241ae,8105e73e69f876853cb9f5053fed42a9769b84588fa29b5675a78a4f63ef4ea192b7cb6c93e9d2ceda36030b27b5d6a7692574b1b858d30203ae6e3cc9d3ac8a,2014-09-30 11:15:00.000000 UTC,2014-09-30 11:15:00.000000 UTC,0,0.0,3.85,1.16,0.0,0.0,5.01,Credit Card,Chicago Elite Cab Corp.,,
50be1cef515e65e2510a95072f7bcec786ed2da8,1a3d48d555f8bf3347e6847f468425ddb012787cee1130974bee24af1f2cfa611c5d4dbd82d75224c02fa0803cb33a22db73649d78b07fd51fbf403247ce747e,2014-10-01 12:45:00.000000 UTC,2014-10-01 12:45:00.000000 UTC,0,0.0,22.05,6.62,0.0,0.0,28.67,No Charge,Chicago Elite Cab Corp.,,
2994e96047983e0e5f3eefea604aa4239dfc58cc,164ca43b6cd736df744b37d9f537022f147be159ab5150cc02410c87082d0e2b536ad2a2f786f0eb5fdee48e68d093f4053dfca06e4ad228b35590d115726f8a,2014-10-11 03:30:00.000000 UTC,2014-10-11 03:30:00.000000 UTC,0,0.0,24.85,0.0,0.0,0.0,24.85,No Charge,Chicago Elite Cab Corp.,,
d1b617203ddde7df88464cfc3e98125c805ab119,768431d476300aa4759020069a99c25201a9ce1c21e94e0ddc7be63cee1fd4061abbb9a63d248e5cb264e9fd32b81300fa9658deed7e4c6d2b5df1489e123f12,2014-10-11 11:30:00.000000 UTC,2014-10-11 11:30:00.000000 UTC,480,0.0,6.25,2.0,0.0,1.0,9.25,Credit Card,Blue Ribbon Taxi Association Inc.,,
641fde76822c182ab643fe31525ae9e53efd9112,6e009c7c3937a637f56145e78479abb4b8c79151a170d86659cfb2988c503e34b7c5cea93d22cd1f70a0173a48e0a49ae37d6c4ae58b9fb0df10bb2980a65c74,2014-09-27 22:30:00.000000 UTC,2014-09-27 22:30:00.000000 UTC,0,0.0,13.85,2.77,0.0,0.0,16.62,Credit Card,Chicago Elite Cab Corp.,,
911c804256b173a04bb5c841c851040f55baed9a,1d9c117a4d3e05e04e1fd27b95acf6451c3b1bffb868c1b6550c0399cbe2ac5d8adf101bab2e337c39cfdbbf46de0c36c9a541ba8b2073beec23d2ee3c0a1454,2014-10-07 18:15:00.000000 UTC,2014-10-07 18:15:00.000000 UTC,0,0.0,5.85,3.0,0.0,0.0,8.85,Credit Card,Chicago Elite Cab Corp.,,
cf4256233f60ca6ff3cd6c893412fde4371eb4f7,b7ac65c02ae59d09e31fdebdc18a4780593de3157d9c9c1df0abacb453555750a373908a539fd2e975c126fb2fbc2b227f19fd0c1c7581a8c7a7ea443c88c1d3,2014-09-07 04:15:00.000000 UTC,2014-09-07 04:15:00.000000 UTC,0,0.0,9.05,1.81,0.0,0.0,10.86,Credit Card,Chicago Elite Cab Corp.,,
7927200bc44a22880e9ca01520f6033c0328797b,550160aed9528dda2a2189114c07dfad446b0011c043c9e13489514af13a4847c599907e366eb48f0d1e695b96bfbddeeac03dc1a061fc5fa974ca06df5a3e0e,2014-10-11 09:00:00.000000 UTC,2014-10-11 09:00:00.000000 UTC,0,0.0,8.95,0.0,0.0,0.0,8.95,Credit Card,T.A.S. - Payment Only,,
d9ba560b5f63de60420d3f45abd9f170a2c9f58e,03ef17c09196e048e7bacf1b64cf1cbcc8fa13f7debb3f06796826b4bc485f5073773171684f45d32b5c06033493013775627192b552ebf703c95c7459ec28ef,2014-09-08 20:00:00.000000 UTC,2014-09-08 20:00:00.000000 UTC,0,0.0,39.65,5.0,0.0,0.0,44.65,Credit Card,Chicago Elite Cab Corp.,,
03ebbd2ac6f8e65e674b85790a168825f2fa03df,dc7601d9c65dd74145f2e6a86eac3337b2d3c058f927755d8386f45cc340da98ea119b56385deca3712f277a6d771ab6a4fa80067dd1adbda3588a43851936ec,2014-08-18 09:15:00.000000 UTC,2014-08-18 09:15:00.000000 UTC,0,0.0,10.85,2.71,0.0,0.0,13.56,Credit Card,Chicago Elite Cab Corp.,,
6c3eea9f9378810795e5cd53b0d8adbda2f251b9,58d4ccc79681f8617d8e20a6e143bf5f6264be57a786d89881762dec4ceba6c258c65aab4aceea726b028be149064a789dd85e03e3ebb3a55a054a4f9d1829a6,2014-10-04 23:45:00.000000 UTC,2014-10-04 23:45:00.000000 UTC,0,0.0,20.25,5.06,0.0,0.0,25.31,Credit Card,Chicago Elite Cab Corp.,,
a585cb6c873d57bfae55500b00425ddda99fff37,ac66734513cb7344a5501fa22f825c940448a4041e03020923891087e95d5b23e5b045d607db3d2b56bcff7490c7f21f53774e720acca3a69da03992a277279f,2014-10-08 07:15:00.000000 UTC,2014-10-08 07:15:00.000000 UTC,0,0.0,39.25,5.0,0.0,0.0,44.25,Credit Card,Chicago Elite Cab Corp.,,
1180b4a23e7d1e78c206c355e47689d234add7f3,e59c700426be201a910c360104a4c262c2f7367f2bff36bef52adb26a6b7249f5891c6779252c8468d2fee4c59af7b02ce88912f553b5c5db08368decfa2e67e,2014-09-08 19:30:00.000000 UTC,2014-09-08 19:30:00.000000 UTC,0,0.0,10.45,2.09,0.0,0.0,12.54,Credit Card,Chicago Elite Cab Corp.,,
85ee2b6e37c1cf4aeb8c182b7a581d223491a72a,1f075315f5906824cc9566de5f650935e00f9e027a96a762ec054da18ab0df0da8545aa03f56beef36aa82c9ab4659b9e86bee6a78395a94beacdbd23d2035cb,2014-09-08 19:00:00.000000 UTC,2014-09-08 19:00:00.000000 UTC,0,0.0,15.05,3.01,0.0,0.0,18.06,Credit Card,Chicago Elite Cab Corp.,,
7a1e5ef290e4c35e0b0d95e7ca93747ddac1f6dc,ac488e1f03251055f4b4eba3ca51de23709ac4182721e09b9becdc20dfc7057f15d9d39245cc5f6df3e7ae6ac2e14ca55da53fb1bf01022696d2e106b413af57,2014-09-27 21:00:00.000000 UTC,2014-09-27 21:00:00.000000 UTC,0,0.0,22.25,2.0,0.0,0.0,24.25,Credit Card,Chicago Elite Cab Corp.,,
37d276a773624905d4f147a424e1f8e6a500b0df,3524a1997de20528251b755cf6080b101c4a4ac9d3abfa4e56c4729bb083ed3d0b211953b13a0a6ab9ae274d2e8d3fefaaf8a1fa4cd0264f21c38694fbe8e9c9,2014-09-30 17:45:00.000000 UTC,2014-09-30 17:45:00.000000 UTC,0,0.0,12.25,2.45,0.0,0.0,14.7,Credit Card,Chicago Elite Cab Corp.,,
0b5798555791fd695423848dac390e64f5f1a260,849930a73e61db5b1375686b06073b52e56e9d372546cf8ba4b79d7cb1943d15a0d607779670c4d5094b283b3a94db8e96a330c1169d5173e5ea182abf6595cd,2014-10-05 08:00:00.000000 UTC,2014-10-05 08:30:00.000000 UTC,1020,0.0,26.85,7.0,0.0,0.0,33.85,Credit Card,T.A.S. - Payment Only,,
b87398e507333b4ff351ccab159a3b355dce5d78,54ab53ea65bdfb30a1d764d23fa4f40261b6d8a657125abb18bb2d51deb130f318cf86d6595dd4fda9ce4ddbdfffe93384bb37326ff39d3a78da8a382a4b4d81,2014-10-02 21:45:00.000000 UTC,2014-10-02 21:45:00.000000 UTC,0,0.0,6.25,1.56,0.0,0.0,7.81,Credit Card,Chicago Elite Cab Corp.,,
79fb6e2d9ee67160374428b5b04dc03e7411517e,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 14:00:00.000000 UTC,2014-04-18 14:15:00.000000 UTC,960,2.8,10.85,3.0,0.0,0.0,13.85,Credit Card,,,
a0b04d35eebd7c75a6c0be24d873054bea9073a4,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 11:45:00.000000 UTC,2014-04-18 11:45:00.000000 UTC,300,1.0,5.65,2.0,0.0,0.0,7.65,Credit Card,,,
b0ba5840fcb490841b9f9260cc4f2d99b2af4d76,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 11:30:00.000000 UTC,2014-04-18 11:30:00.000000 UTC,360,1.2,6.25,0.0,0.0,0.0,6.25,Cash,,,
09cfdf129ece77e55e3eeea8092aa1da058606d1,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 11:15:00.000000 UTC,2014-04-18 11:30:00.000000 UTC,540,1.6,7.05,0.0,0.0,0.0,7.05,Cash,,,
2094ec9db8e7d8020a92a868e001420600f3571d,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 12:00:00.000000 UTC,2014-04-18 12:00:00.000000 UTC,0,0.0,3.25,0.0,0.0,0.0,3.25,Cash,,,
a25e115fb6ccce5d036ef8da31966d6e6d805f34,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 11:45:00.000000 UTC,2014-04-18 12:00:00.000000 UTC,240,1.0,5.45,2.0,0.0,1.0,8.45,Credit Card,,,
e8e791d7874eb5b3e19fa4608f011ab34773f8c7,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 11:45:00.000000 UTC,2014-04-18 11:45:00.000000 UTC,0,0.0,3.45,0.0,0.0,0.0,3.45,Cash,,,
b081970d63706d9cf940773531b7e1dcd5732dbf,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 09:45:00.000000 UTC,2014-04-18 09:45:00.000000 UTC,0,0.1,3.45,0.0,0.0,0.0,3.45,Cash,,,
52fb1723e3ad80004b6a3265333d8efb959e886f,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 10:30:00.000000 UTC,2014-04-18 10:45:00.000000 UTC,300,0.4,5.05,0.0,0.0,1.0,6.05,Cash,,,
c75420dc4257d991b12f5d1b8c622db67897c921,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 10:15:00.000000 UTC,2014-04-18 10:15:00.000000 UTC,360,0.9,5.85,0.0,0.0,0.0,5.85,Cash,,,
6fafdcf735a2f1ca34c73624a4387babe113e35e,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 11:15:00.000000 UTC,2014-04-18 11:15:00.000000 UTC,60,0.2,3.65,0.0,0.0,0.0,3.65,Cash,,,
7cfff84371bfc44546b57894d14418c7613d6ee0,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 11:00:00.000000 UTC,2014-04-18 11:15:00.000000 UTC,840,2.5,9.85,2.0,0.0,0.0,11.85,Credit Card,,,
e665cbfceb2afd19e6161d993ed9e7912d2bc2f1,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 10:45:00.000000 UTC,2014-04-18 10:45:00.000000 UTC,540,0.7,6.45,0.0,0.0,0.0,6.45,Cash,,,
030e95b9c09527bf512eb0a03cead16930c144d5,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 09:30:00.000000 UTC,2014-04-18 09:45:00.000000 UTC,1080,1.7,10.05,0.0,0.0,0.0,10.05,Cash,,,
b24a6119d415a527a061feb5345666068ca604fa,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 09:00:00.000000 UTC,2014-04-18 09:15:00.000000 UTC,600,1.0,7.05,0.0,0.0,0.0,7.05,Cash,,,
cb462d0ec1dad5595f2972777da8006dafbb65eb,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 10:00:00.000000 UTC,2014-04-18 10:00:00.000000 UTC,240,0.7,5.05,0.0,0.0,0.0,5.05,Cash,,,
27600b50b0fe4ad054eafdd991a573d0dbea3561,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 07:45:00.000000 UTC,2014-04-18 07:45:00.000000 UTC,480,2.3,8.44,0.0,0.0,0.0,8.44,Cash,,,
1ed75f05bcc743d9bb3e4e5f0eafe56ab25b724f,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 06:30:00.000000 UTC,2014-04-18 06:45:00.000000 UTC,420,1.7,6.85,0.0,0.0,0.0,6.85,Cash,,,
86434b3e41765053647185e8b8976982ab4d1723,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 07:15:00.000000 UTC,2014-04-18 07:15:00.000000 UTC,0,0.0,3.25,0.0,0.0,0.0,3.25,Cash,,,
c0831520b1e9dde9515d9240730a192967f47d32,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 08:00:00.000000 UTC,2014-04-18 08:15:00.000000 UTC,720,1.1,7.45,0.0,0.0,0.0,7.45,Cash,,,
9d500886f99d73c35c6f8c5ba83ef6691cf7bad6,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 08:30:00.000000 UTC,2014-04-18 08:45:00.000000 UTC,720,2.8,9.65,0.0,0.0,1.0,10.65,Cash,,,
de220ffc4e83aac831ed5090f8587d9077b1da74,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 08:30:00.000000 UTC,2014-04-18 08:30:00.000000 UTC,300,0.7,5.25,0.0,0.0,0.0,5.25,Cash,,,
b775ad8777119903f4ad316a146b3b22a7699989,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 09:00:00.000000 UTC,2014-04-18 09:00:00.000000 UTC,240,0.6,4.65,0.0,0.0,1.0,5.65,Cash,,,
d6b590ef7e1bdda68cea270c508a96b6a70e5bc9,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 09:45:00.000000 UTC,2014-04-18 09:45:00.000000 UTC,360,0.8,5.65,2.0,0.0,0.0,7.65,Credit Card,,,
6b1674f47c893380cfec2dd4bf8a70d5c2ccc266,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 06:45:00.000000 UTC,2014-04-18 06:45:00.000000 UTC,120,0.4,4.25,0.0,0.0,0.0,4.25,Cash,,,
38d65fe986cef1ad39a628d6b1cb39ca4d8d5f02,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 06:45:00.000000 UTC,2014-04-18 06:45:00.000000 UTC,120,0.3,4.05,0.0,0.0,0.0,4.05,Cash,,,
ac427a242fdd092193538166a505e81c2c87fe09,9eb860ce5cb7ff8e35eaf83b4a6d5a5f97710448b10fd7b0c3daf9c3c997c7ceba798cea504c8fa1268e91c850f4180a86ed7221ac3d42c68a92b931da61132b,2014-04-18 07:30:00.000000 UTC,2014-04-18 07:30:00.000000 UTC,60,0.0,3.45,0.0,0.0,0.0,3.45,Cash,,,
